rotr;rotl;shift;rounds
13;11;16;47
13;11;21;47
13;11;24;32765
13;12;09;59
13;12;11;16001
13;12;13;31
13;12;14;64769
13;12;17;3809
13;12;20;126913
13;12;22;9361
13;12;23;114673
13;12;24;239
13;12;27;61409
13;12;28;129793
13;12;30;9361
13;12;31;479
13;13;10;761
13;13;12;16001
13;13;13;114673
13;13;16;83
13;13;18;129793
13;13;19;126913
13;13;20;503
13;13;25;114673
13;13;30;507
13;14;08;95045
13;14;11;2729
13;14;13;65533
13;14;15;126913
13;14;16;507
13;14;17;95045
13;14;18;31
13;14;19;509
13;14;20;15329
13;14;23;509
13;14;26;131069
13;14;27;65533
13;14;28;131069
13;14;30;64769
13;14;31;209
13;15;11;114673
13;15;13;59
13;15;16;71
13;15;17;419
13;15;18;2603
13;15;28;3569
13;16;10;83
13;16;12;131069
13;16;15;495
13;16;16;31
13;16;19;43689
13;16;20;7139
13;16;22;2729
13;16;24;126913
13;16;25;867
13;16;27;13019
13;16;28;129793
13;16;30;119
13;16;31;114673
13;17;08;2045
13;17;13;32765
13;17;15;32765
13;17;16;1019
13;17;18;5109
13;17;22;251
13;17;26;251
13;18;08;9197
13;18;13;9197
13;18;14;867
13;18;18;10921
13;18;20;42965
13;18;21;3065
13;18;22;65533
13;18;23;65527
13;18;25;8183
13;18;27;26213
13;18;29;114673
13;18;31;10667
13;20;08;49145
13;20;10;26213
13;20;13;31
13;20;15;507
13;20;16;31
13;20;17;2789
13;20;23;43689
13;20;25;18541
13;20;27;65533
13;20;29;10159
13;20;31;42965
13;21;10;32765
13;21;11;3065
13;21;12;131069
13;21;13;65533
13;21;18;2113
13;21;19;114673
13;21;20;65533
13;21;21;15329
13;21;22;15329
13;21;26;65533
13;21;30;125
13;22;10;509
13;22;12;129793
13;22;13;31
13;22;15;3809
13;22;18;329
13;22;20;7139
13;22;21;8189
13;22;22;21589
13;22;24;131069
13;22;25;126913
13;22;27;509
13;22;28;681
13;22;30;85973
13;22;31;64769
13;23;09;867
13;23;10;126913
13;23;12;509
13;23;13;867
13;23;15;26213
13;23;18;1169
13;23;19;114673
13;23;20;1169
13;24;08;126913
13;24;12;407
13;24;13;7
13;24;16;31
13;24;19;61319
13;24;20;1259
13;24;21;49127
13;24;27;16001
13;24;30;39
13;24;31;8189
14;01;08;507
14;01;09;49145
14;01;13;10229
14;01;14;31
14;01;15;49145
14;01;16;15
14;01;24;251
14;01;25;65533
14;01;28;251
14;01;29;61
14;01;31;31
14;02;14;23
14;02;16;15
14;03;10;6509
14;03;12;31
14;03;13;57287
14;03;14;32765
14;03;15;9547
14;03;16;31
14;03;17;24563
14;03;21;7111
14;03;24;9197
14;03;25;126913
14;03;29;507
14;03;31;42965
14;04;10;253
14;04;12;253
14;04;13;3905
14;04;14;15
14;04;18;167
14;04;19;909
14;04;22;253
14;04;26;509
14;04;28;253
14;04;30;23
14;05;08;507
14;05;11;2141
14;05;13;85973
14;05;14;126913
14;05;17;131069
14;05;18;55117
14;05;19;12953
14;05;21;131069
14;05;23;3905
14;05;24;1007
14;05;26;24563
14;05;27;31
14;05;28;909
14;05;29;131069
14;05;31;167
14;06;08;33
14;06;10;123
14;06;14;125
14;06;15;3905
14;06;16;27
14;06;17;1007
14;06;18;509
14;06;20;509
14;06;22;19
14;06;24;509
14;06;26;253
14;06;28;83
14;07;09;16001
14;07;14;31
14;07;19;131069
14;07;20;64769
14;07;22;2045
14;07;25;867
14;07;29;3719
14;07;31;8189
14;08;08;253
14;08;09;114673
14;08;10;125
14;08;12;433
14;08;13;9197
14;08;14;7
14;08;15;32765
14;08;16;15
14;08;17;507
14;08;18;33
14;08;20;125
14;08;21;9547
14;08;23;47
14;08;24;15
14;08;26;119
14;08;27;125
14;08;30;23
14;09;08;126913
14;09;10;15809
14;09;12;16001
14;09;14;251
14;09;15;509
14;09;16;15
14;09;18;251
14;09;19;114673
14;09;21;3471
14;09;23;31
14;09;25;32765
14;09;31;47
14;10;09;1019
14;10;11;65533
14;10;12;433
14;10;14;27
14;10;16;23
14;10;22;59
14;10;24;433
14;11;08;21335
14;11;11;126913
14;11;12;114673
14;11;13;43689
14;11;14;31
14;11;15;223
14;11;16;867
14;11;17;129793
14;11;18;14321
14;11;21;31
14;11;23;71
14;11;28;119
14;11;29;55117
14;11;31;3569
14;12;08;433
14;12;13;10921
14;12;14;125
14;12;20;433
14;12;21;114673
14;12;22;509
14;12;26;125
14;12;28;253
14;12;30;23
14;13;08;61409
14;13;09;61409
14;13;12;7709
14;13;14;251
14;13;15;65533
14;13;16;507
14;13;17;19095
14;13;18;39369
14;13;19;867
14;13;20;61409
14;13;21;16001
14;13;23;3905
14;13;24;114673
14;13;26;49145
14;13;27;114673
14;13;28;49145
14;13;31;59
14;14;08;253
14;14;12;247
14;14;14;17
14;14;16;27
14;14;18;433
14;14;19;43689
14;14;21;126913
14;14;28;433
14;15;11;110669
14;15;15;20469
14;15;17;32765
14;15;21;114673
14;15;22;59
14;15;23;131069
14;15;25;32765
14;15;27;26669
14;15;28;114673
14;15;29;10229
14;16;10;29
14;16;11;909
14;16;13;118109
14;16;14;15
14;16;16;15
14;16;18;59
14;16;19;15329
14;16;21;507
14;16;26;433
14;16;30;23
14;17;11;15329
14;17;13;131069
14;17;15;31
14;17;16;31
14;17;17;129793
14;17;19;14321
14;17;20;42965
14;17;21;43689
14;17;23;55117
14;17;29;3065
14;17;31;47
14;19;08;9197
14;19;10;85973
14;19;13;9197
14;19;14;867
14;19;18;10921
14;19;20;42965
14;19;21;3065
14;19;22;65533
14;19;25;8183
14;19;27;26213
14;19;29;114673
14;19;31;10667
14;20;12;253
14;20;14;433
14;20;17;32765
14;20;20;169
14;20;21;114673
14;20;22;509
14;20;26;253
14;20;30;23
14;21;10;65533
14;21;12;389
14;21;14;31
14;21;16;55
14;21;18;32765
14;21;21;9361
14;21;22;131069
14;21;23;8189
14;21;25;167
14;21;27;32765
14;21;28;5207
14;21;29;2729
14;21;31;339
14;22;10;253
14;22;12;253
14;22;13;32765
14;22;14;209
14;22;16;27
14;22;19;61409
14;22;20;69
14;22;28;29
14;23;08;15329
14;23;09;31
14;23;10;6551
14;23;12;15809
14;23;13;65533
14;23;14;867
14;23;16;55
14;23;20;125
14;23;23;1259
14;23;24;61319
14;23;26;114673
14;23;27;13019
14;23;29;14321
14;24;08;15
14;24;12;509
14;24;13;9197
14;24;14;7
14;24;16;15
14;24;19;28657
14;24;22;509
14;24;25;47
14;24;26;119
14;24;28;253
14;24;30;23
15;01;15;47
15;01;16;31
15;01;17;1
15;02;11;7811
15;02;13;65533
15;02;15;31
15;02;16;31
15;02;17;1167
15;02;21;10229
15;02;25;509
15;02;27;131069
15;02;29;65533
15;02;30;32765
15;02;31;47
15;03;11;8737
15;03;14;114673
15;03;15;126913
15;03;16;507
15;03;18;129793
15;03;20;2113
15;03;22;65533
15;03;26;10667
15;03;27;32765
15;03;28;4091
15;03;29;14321
15;03;30;126913
15;04;08;59
15;04;09;32765
15;04;10;533
15;04;12;114673
15;04;19;507
15;04;20;509
15;04;21;126913
15;04;22;49145
15;04;24;119
15;04;25;65533
15;04;27;2669
15;04;28;251
15;04;31;47
15;05;09;1859
15;05;11;39
15;05;15;867
15;05;18;3569
15;05;19;867
15;05;20;65533
15;05;23;495
15;05;27;1019
15;05;28;64769
15;06;08;42965
15;06;09;24563
15;06;10;32765
15;06;15;31
15;06;16;55
15;06;19;95045
15;06;20;65533
15;06;21;131069
15;06;22;131069
15;06;23;8175
15;06;25;2031
15;06;28;126913
15;06;29;8737
15;06;31;47
15;07;10;16379
15;07;13;32765
15;07;14;131069
15;07;15;114673
15;07;18;57315
15;07;19;9361
15;07;21;26213
15;07;22;114673
15;07;24;32765
15;07;25;3569
15;07;27;63363
15;07;30;2479
15;08;08;9361
15;08;09;55117
15;08;11;114673
15;08;13;131069
15;08;16;31
15;08;17;114673
15;08;19;5455
15;08;20;31
15;08;22;131069
15;08;24;31
15;08;25;909
15;08;28;31
15;08;29;1007
15;08;31;47
15;09;10;114673
15;09;13;55
15;09;14;3065
15;09;15;55
15;09;16;47
15;09;23;119
15;09;24;31
15;10;08;118109
15;10;09;867
15;10;12;131069
15;10;13;12953
15;10;15;31
15;10;16;47
15;10;18;3275
15;10;19;21335
15;10;21;131069
15;10;22;126913
15;10;25;2045
15;10;26;126913
15;10;29;85973
15;10;30;114673
15;10;31;47
15;11;08;65533
15;11;09;9197
15;11;14;461
15;11;15;9197
15;11;18;8189
15;11;21;8189
15;11;22;43689
15;11;23;305
15;11;26;24563
15;11;27;57315
15;11;29;1021
15;11;30;26213
15;12;08;8189
15;12;10;251
15;12;15;15
15;12;16;47
15;12;17;12953
15;12;20;31
15;12;22;126913
15;12;24;59
15;12;25;10709
15;12;27;1019
15;12;28;251
15;12;29;15809
15;12;30;9361
15;12;31;47
15;13;09;110669
15;13;10;2043
15;13;12;1259
15;13;13;10229
15;13;15;1019
15;13;16;71
15;13;17;65533
15;13;18;14321
15;13;19;167
15;13;28;867
15;14;09;14321
15;14;10;131069
15;14;11;24563
15;14;12;909
15;14;15;31
15;14;18;8189
15;14;19;126913
15;14;21;126913
15;14;22;131069
15;14;23;1019
15;14;24;9361
15;14;25;14321
15;14;27;9197
15;14;29;433
15;14;30;43689
15;14;31;47
15;15;10;43689
15;15;11;209
15;15;15;33
15;15;16;59
15;15;17;114673
15;15;26;15329
15;16;09;114673
15;16;10;129793
15;16;15;31
15;16;16;31
15;16;25;32765
15;16;27;867
15;16;29;126913
15;16;31;47
15;18;10;2603
15;18;11;15329
15;18;13;131069
15;18;15;31
15;18;16;31
15;18;17;129793
15;18;19;14321
15;18;20;42965
15;18;21;43689
15;18;22;1523
15;18;29;3065
15;18;31;47
15;19;08;2045
15;19;13;32765
15;19;15;32765
15;19;16;1019
15;19;18;5109
15;19;22;251
15;19;26;251
15;19;30;28559
15;20;09;95045
15;20;10;55117
15;20;11;131069
15;20;12;126913
15;20;15;15
15;20;16;31
15;20;18;503
15;20;21;8189
15;20;23;9197
15;20;24;125
15;20;27;629
15;20;29;114673
15;20;30;509
15;20;31;47
15;21;10;114673
15;21;11;507
15;21;12;129793
15;21;15;419
15;21;18;42965
15;21;20;3161
15;21;28;131069
15;22;10;65533
15;22;12;131069
15;22;13;32765
15;22;14;14321
15;22;15;31
15;22;16;119
15;22;17;20469
15;22;18;126913
15;22;19;49145
15;22;23;761
15;22;24;126913
15;22;25;8189
15;22;27;65533
15;22;29;5109
15;22;30;65533
15;22;31;47
15;23;09;65533
15;23;10;2043
15;23;15;65533
15;23;16;867
15;23;18;114673
15;23;22;9051
15;23;23;3905
15;23;26;129793
15;23;27;1637
15;23;28;114673
15;23;29;65533
15;23;30;131069
15;24;08;31
15;24;09;2045
15;24;10;55117
15;24;11;3161
15;24;14;131069
15;24;16;31
15;24;18;42965
15;24;19;8189
15;24;23;26213
15;24;25;32765
15;24;26;42965
15;24;28;31
15;24;29;1007
15;24;30;9361
15;24;31;47
16;01;11;5109
16;01;14;3
16;01;15;61
16;01;16;31
16;01;17;114673
16;01;18;47
16;01;19;509
16;01;23;119
16;01;25;114673
16;01;26;119
16;01;27;251
16;01;29;509
16;01;30;31
16;01;31;31
16;02;09;39
16;02;11;119
16;02;12;3
16;02;15;31
16;02;16;15
16;02;21;31
16;02;22;59
16;02;26;125
16;02;28;15
16;02;30;15
16;03;09;65527
16;03;11;21589
16;03;12;3065
16;03;14;65533
16;03;15;64769
16;03;16;31
16;03;17;43689
16;03;19;713
16;03;21;39
16;03;22;39
16;03;23;114673
16;03;24;126913
16;03;25;509
16;03;26;15
16;03;28;119
16;03;29;31
16;03;31;32765
16;04;08;7
16;04;09;125
16;04;10;253
16;04;11;12263
16;04;12;13
16;04;14;59
16;04;16;7
16;04;18;15
16;04;20;29
16;04;24;7
16;04;28;7
16;05;09;1301
16;05;16;31
16;05;17;509
16;05;18;19529
16;05;20;129793
16;05;21;114673
16;05;22;7
16;05;24;126913
16;05;25;131069
16;05;26;119
16;05;27;31
16;05;28;131069
16;05;29;114673
16;05;31;867
16;06;08;185
16;06;11;14321
16;06;13;509
16;06;15;1007
16;06;16;15
16;06;19;867
16;06;20;7
16;06;22;83
16;06;23;47
16;06;24;433
16;06;26;15
16;06;28;23
16;06;30;433
16;07;10;49145
16;07;11;126913
16;07;16;31
16;07;17;126913
16;07;18;7
16;07;20;32765
16;07;21;114673
16;07;23;95045
16;07;24;119
16;07;25;7
16;07;26;8189
16;07;28;867
16;07;29;867
16;07;30;39
16;07;31;32765
16;08;09;31
16;08;10;15
16;08;11;31
16;08;12;7
16;08;13;31
16;08;14;15
16;08;15;31
16;08;16;3
16;08;24;3
16;09;09;1313
16;09;10;21079
16;09;13;3809
16;09;14;7
16;09;16;31
16;09;17;8679
16;09;19;131069
16;09;20;32765
16;09;25;21843
16;09;27;867
16;09;28;867
16;09;30;31
16;09;31;39
16;10;09;15
16;10;10;69
16;10;12;15
16;10;15;119
16;10;16;15
16;10;22;7
16;10;23;129793
16;10;24;433
16;10;25;503
16;10;27;867
16;10;30;19
16;11;09;2189
16;11;12;63239
16;11;13;131069
16;11;14;65533
16;11;16;31
16;11;21;7
16;11;22;65533
16;11;23;15329
16;11;24;126913
16;11;25;61409
16;11;27;114673
16;11;28;119
16;11;29;119
16;11;30;119
16;11;31;509
16;12;10;59
16;12;11;125
16;12;13;10229
16;12;14;23
16;12;16;7
16;12;19;125
16;12;20;7
16;12;22;15
16;12;28;29
16;13;10;26213
16;13;12;16001
16;13;13;129793
16;13;16;31
16;13;21;16001
16;13;22;31
16;13;23;114673
16;13;24;126913
16;13;25;43689
16;13;27;2729
16;13;28;131069
16;13;30;47
16;13;31;251
16;14;10;19
16;14;12;119
16;14;16;15
16;14;18;15
16;14;21;867
16;14;23;119
16;14;26;59
16;14;30;433
16;15;09;39
16;15;10;1007
16;15;11;16001
16;15;14;6551
16;15;16;31
16;15;17;31
16;15;21;8183
16;15;25;119
16;15;27;32765
16;15;29;867
16;15;31;126913
16;17;09;114673
16;17;10;129793
16;17;15;31
16;17;16;31
16;17;25;32765
16;17;27;867
16;17;29;126913
16;17;31;47
16;18;10;29
16;18;11;909
16;18;13;118109
16;18;14;15
16;18;16;15
16;18;18;59
16;18;19;15329
16;18;21;507
16;18;26;433
16;18;30;23
16;19;10;83
16;19;12;131069
16;19;13;15
16;19;15;495
16;19;16;31
16;19;19;43689
16;19;20;7139
16;19;22;2729
16;19;24;126913
16;19;25;867
16;19;27;13019
16;19;28;129793
16;19;30;119
16;19;31;114673
16;20;10;59
16;20;12;7
16;20;13;2669
16;20;16;7
16;20;19;47
16;20;28;11
16;21;10;21589
16;21;11;7
16;21;12;167
16;21;14;4759
16;21;15;65533
16;21;16;31
16;21;17;15809
16;21;18;65533
16;21;19;114673
16;21;23;131069
16;21;24;126913
16;21;25;131069
16;21;26;129793
16;21;27;114673
16;21;28;119
16;21;29;32765
16;21;30;47
16;21;31;35
16;22;10;7
16;22;11;65533
16;22;12;29
16;22;16;15
16;22;17;119
16;22;19;867
16;22;20;15
16;22;22;509
16;22;24;433
16;22;25;129793
16;22;27;119
16;22;28;23
16;22;30;125
16;23;08;32765
16;23;09;7
16;23;11;761
16;23;15;32759
16;23;16;31
16;23;18;7
16;23;19;509
16;23;20;32765
16;23;22;39369
16;23;23;5109
16;23;25;47
16;23;27;32765
16;23;28;867
16;23;30;39
16;23;31;114673
16;24;08;3
16;24;10;59
16;24;16;3
16;24;24;5
17;01;12;10921
17;01;13;8737
17;01;16;251
17;01;17;9197
17;01;22;2729
17;01;26;31681
17;01;27;114673
17;01;28;203
17;01;29;65533
17;01;30;8189
17;02;09;49127
17;02;10;114673
17;02;11;65533
17;02;12;114673
17;02;14;32765
17;02;16;119
17;02;17;114673
17;02;18;509
17;02;20;10229
17;02;23;419
17;02;26;9197
17;02;27;26669
17;02;28;167
17;02;29;3809
17;02;30;21589
17;03;08;131069
17;03;09;339
17;03;11;24527
17;03;12;8189
17;03;14;129793
17;03;15;123
17;03;17;867
17;03;18;131069
17;03;20;13577
17;03;21;35
17;03;24;131069
17;03;28;867
17;04;08;7619
17;04;09;629
17;04;12;43689
17;04;14;114673
17;04;17;15
17;04;18;114673
17;04;19;509
17;04;20;32765
17;04;22;867
17;04;23;126913
17;04;24;8189
17;04;27;131069
17;04;28;251
17;05;09;19095
17;05;10;95045
17;05;12;9197
17;05;14;2569
17;05;15;43689
17;05;16;251
17;05;17;126913
17;05;20;9197
17;05;21;114673
17;05;22;55117
17;05;23;10709
17;05;24;10667
17;05;28;2569
17;05;30;21589
17;06;09;65527
17;06;10;5459
17;06;12;42965
17;06;13;7811
17;06;14;16379
17;06;16;23
17;06;17;31
17;06;18;13019
17;06;19;65533
17;06;21;110669
17;06;22;119
17;06;24;10229
17;06;25;761
17;06;26;131069
17;06;27;8189
17;06;28;2189
17;06;30;126913
17;07;17;39
17;07;24;32765
17;08;08;9361
17;08;10;8679
17;08;15;4091
17;08;16;31
17;08;17;7
17;08;20;126913
17;08;23;14321
17;08;24;31
17;08;25;65533
17;08;27;114673
17;08;28;7
17;08;31;114673
17;09;08;9197
17;09;10;7139
17;09;11;7709
17;09;12;2729
17;09;15;4087
17;09;16;867
17;09;17;2183
17;09;18;169
17;09;20;889
17;09;23;8189
17;09;24;114673
17;09;25;65533
17;09;26;761
17;09;29;61409
17;09;30;2113
17;10;08;114673
17;10;09;24563
17;10;10;3905
17;10;11;114673
17;10;12;433
17;10;16;119
17;10;17;509
17;10;18;1169
17;10;20;129793
17;10;22;32765
17;10;23;42965
17;10;24;6509
17;10;25;681
17;10;26;114673
17;10;30;929
17;11;11;16001
17;11;12;85973
17;11;15;16375
17;11;17;371
17;11;20;15329
17;11;21;167
17;11;22;8737
17;11;28;65533
17;12;08;125
17;12;13;419
17;12;15;131069
17;12;16;31
17;12;17;1007
17;12;20;31
17;12;22;131069
17;12;24;119
17;12;25;114673
17;12;27;251
17;12;28;114673
17;12;29;43689
17;12;31;119
17;13;08;16001
17;13;10;65533
17;13;11;32765
17;13;14;509
17;13;16;1019
17;13;17;32759
17;13;18;131069
17;13;19;26213
17;13;22;19529
17;13;30;126913
17;14;08;507
17;14;09;509
17;14;14;64007
17;14;15;61409
17;14;16;31
17;14;17;32765
17;14;18;43689
17;14;19;2729
17;14;21;15329
17;14;22;110669
17;14;23;761
17;14;24;251
17;14;25;16001
17;14;27;43689
17;14;31;65533
17;16;09;39
17;16;10;1007
17;16;11;16001
17;16;14;6551
17;16;16;31
17;16;17;31
17;16;21;8183
17;16;25;119
17;16;27;32765
17;16;29;867
17;16;31;126913
17;17;10;43689
17;17;11;209
17;17;15;33
17;17;16;59
17;17;17;114673
17;17;20;2519
17;17;26;15329
17;17;30;2519
17;18;11;110669
17;18;15;20469
17;18;17;32765
17;18;21;114673
17;18;22;59
17;18;23;131069
17;18;27;26669
17;18;28;114673
17;18;29;10229
17;19;11;114673
17;19;13;59
17;19;17;419
17;19;18;2603
17;19;28;3569
17;20;10;761
17;20;12;509
17;20;13;4087
17;20;15;126913
17;20;16;47
17;20;17;15
17;20;18;4317
17;20;23;26039
17;20;24;8189
17;20;26;114673
17;20;27;3471
17;20;29;8737
17;20;30;8189
17;20;31;65531
17;21;08;131069
17;21;10;509
17;21;11;65533
17;21;12;509
17;21;17;126913
17;21;18;85973
17;21;19;4317
17;21;20;131069
17;21;21;8189
17;21;22;65533
17;21;23;64769
17;21;24;49145
17;21;25;16001
17;21;26;479
17;21;29;131069
17;21;30;2789
17;22;08;15329
17;22;09;129793
17;22;10;9197
17;22;12;2729
17;22;14;2169
17;22;16;47
17;22;17;31
17;22;20;1859
17;22;21;85973
17;22;22;16001
17;22;24;129793
17;22;25;65527
17;22;27;4773
17;22;28;65533
17;22;31;26669
17;23;09;55
17;23;10;681
17;23;11;131069
17;23;16;47
17;23;17;119
17;23;24;3161
17;24;08;31
17;24;09;42965
17;24;15;118109
17;24;16;31
17;24;22;43689
17;24;23;131069
17;24;25;867
17;24;26;1091
17;24;28;15
17;24;30;8189
17;24;31;114673
18;01;10;1019
18;01;11;867
18;01;12;15
18;01;13;114673
18;01;17;42965
18;01;18;31
18;01;20;203
18;01;21;32765
18;01;24;119
18;01;27;32765
18;01;28;31
18;01;30;867
18;01;31;31
18;02;08;19
18;02;10;169
18;02;12;247
18;02;16;15
18;02;18;209
18;02;19;63363
18;02;22;27
18;02;24;27
18;02;26;169
18;02;28;509
18;03;10;131069
18;03;13;509
18;03;15;1019
18;03;16;31
18;03;18;10921
18;03;19;2603
18;03;21;2729
18;03;24;65533
18;03;28;42965
18;03;29;126913
18;03;31;185
18;04;12;433
18;04;13;1859
18;04;16;23
18;04;17;125
18;04;18;433
18;04;19;65533
18;04;21;3065
18;04;22;19
18;04;24;59
18;04;25;126913
18;04;27;114673
18;04;28;125
18;04;30;509
18;05;08;131069
18;05;10;239
18;05;11;43689
18;05;12;64769
18;05;13;131069
18;05;18;65533
18;05;19;8189
18;05;20;389
18;05;21;8737
18;05;22;2729
18;05;23;8189
18;05;25;14321
18;05;26;509
18;05;27;507
18;05;28;32765
18;05;31;1019
18;06;08;27
18;06;18;19
18;06;24;15
18;07;08;1019
18;07;09;43689
18;07;12;8175
18;07;14;169
18;07;15;131069
18;07;16;15
18;07;18;507
18;07;21;49145
18;07;22;2729
18;07;25;31
18;07;27;110669
18;07;28;15809
18;07;29;126913
18;07;31;8189
18;08;08;253
18;08;09;31
18;08;11;126913
18;08;12;119
18;08;13;167
18;08;16;15
18;08;17;119
18;08;18;7
18;08;24;15
18;08;26;59
18;08;27;129793
18;08;30;509
18;09;08;21843
18;09;12;31
18;09;13;26039
18;09;16;55
18;09;17;3471
18;09;18;119
18;09;20;9361
18;09;22;126913
18;09;23;867
18;09;24;47243
18;09;25;14321
18;09;26;9197
18;09;27;32759
18;09;28;129793
18;09;30;126913
18;09;31;47
18;10;08;253
18;10;12;59
18;10;13;65533
18;10;15;126913
18;10;16;27
18;10;21;9143
18;10;22;101
18;10;23;131069
18;10;28;125
18;11;08;131069
18;11;09;36889
18;11;10;3905
18;11;16;55
18;11;18;867
18;11;21;32765
18;11;25;507
18;11;27;43689
18;11;29;125
18;11;30;131069
18;11;31;126913
18;12;08;27
18;12;10;509
18;12;12;69
18;12;13;114673
18;12;18;433
18;12;20;83
18;12;21;26213
18;12;23;3065
18;12;24;59
18;12;26;253
18;12;30;83
18;13;08;7139
18;13;10;131069
18;13;11;32765
18;13;12;18541
18;13;13;4079
18;13;18;169
18;13;19;9197
18;13;21;131069
18;13;22;2113
18;13;23;55117
18;13;27;65533
18;13;29;9197
18;13;31;867
18;15;08;507
18;15;09;509
18;15;10;929
18;15;15;61409
18;15;16;31
18;15;17;32765
18;15;18;43689
18;15;19;2729
18;15;21;15329
18;15;22;110669
18;15;24;251
18;15;25;16001
18;15;27;43689
18;15;31;65533
18;16;10;19
18;16;12;119
18;16;16;15
18;16;18;15
18;16;21;867
18;16;23;119
18;16;26;59
18;16;30;433
18;17;10;131069
18;17;11;24563
18;17;12;909
18;17;15;31
18;17;18;8189
18;17;19;126913
18;17;21;126913
18;17;22;131069
18;17;23;1019
18;17;24;9361
18;17;25;14321
18;17;27;9197
18;17;29;433
18;17;30;43689
18;17;31;47
18;18;08;253
18;18;13;4091
18;18;14;17
18;18;16;27
18;18;18;433
18;18;19;43689
18;18;21;126913
18;18;28;433
18;19;11;2729
18;19;13;65533
18;19;14;65531
18;19;15;126913
18;19;16;507
18;19;17;95045
18;19;18;31
18;19;19;509
18;19;20;15329
18;19;23;509
18;19;26;131069
18;19;27;65533
18;19;28;131069
18;19;30;64769
18;19;31;209
18;20;12;209
18;20;13;6137
18;20;18;15
18;20;19;2043
18;20;21;129793
18;20;22;19
18;20;24;433
18;20;26;253
18;20;27;14321
18;20;30;509
18;21;11;251
18;21;14;114673
18;21;16;867
18;21;17;15329
18;21;18;31
18;21;20;10229
18;21;22;32765
18;21;25;1169
18;21;27;167
18;21;28;43689
18;21;29;8189
18;21;31;507
18;22;09;9361
18;22;10;27
18;22;11;10667
18;22;12;169
18;22;16;23
18;22;18;59
18;22;24;433
18;23;09;31
18;23;12;43689
18;23;13;5207
18;23;14;761
18;23;15;64769
18;23;16;15
18;23;18;31
18;23;20;126913
18;23;23;5207
18;23;24;8189
18;23;26;2729
18;23;27;32765
18;23;28;339
18;23;31;419
18;24;08;15
18;24;09;49145
18;24;10;41
18;24;16;15
18;24;19;3905
18;24;20;253
18;24;21;131069
18;24;22;169
18;24;23;1007
18;24;25;507
18;24;27;1169
18;24;28;59
18;24;30;509
19;01;08;43689
19;01;11;83
19;01;12;3569
19;01;17;43689
19;01;18;32765
19;01;19;419
19;01;20;63363
19;01;23;47
19;01;27;111
19;01;28;507
19;02;08;131069
19;02;09;42965
19;02;11;26213
19;02;14;28657
19;02;16;507
19;02;17;28643
19;02;18;8189
19;02;19;31
19;02;20;43689
19;02;22;118109
19;02;24;131069
19;02;26;114673
19;02;28;3065
19;02;30;3065
19;02;31;59
19;03;08;8189
19;03;10;65533
19;03;11;2031
19;03;14;131069
19;03;18;10229
19;03;19;5333
19;03;20;9197
19;03;22;12263
19;03;23;15809
19;03;24;6131
19;03;25;43689
19;03;26;118109
19;03;29;24563
19;03;30;95045
19;04;11;7709
19;04;12;185
19;04;14;15809
19;04;15;8183
19;04;19;126913
19;04;23;4317
19;04;24;239
19;04;27;15239
19;04;28;10229
19;04;29;42965
19;04;31;507
19;05;08;419
19;05;19;55
19;05;24;31
19;06;08;16379
19;06;09;509
19;06;10;65533
19;06;15;126913
19;06;16;1019
19;06;17;95045
19;06;19;126913
19;06;21;4091
19;06;22;169
19;06;24;114673
19;06;26;65533
19;06;27;131069
19;06;29;65533
19;06;30;9547
19;06;31;867
19;07;09;21843
19;07;10;389
19;07;12;126913
19;07;16;867
19;07;18;339
19;07;19;65533
19;07;22;131069
19;07;24;14321
19;07;25;65533
19;07;27;85973
19;07;30;713
19;08;12;5109
19;08;13;13577
19;08;14;503
19;08;16;31
19;08;17;7619
19;08;18;1019
19;08;19;15
19;08;24;126913
19;08;26;125
19;08;28;509
19;08;29;131069
19;08;31;251
19;09;09;131069
19;09;12;7811
19;09;13;65527
19;09;18;503
19;09;19;47
19;09;20;9197
19;09;22;114673
19;09;23;1019
19;09;28;1859
19;10;08;7139
19;10;10;2729
19;10;11;8189
19;10;14;119
19;10;15;64769
19;10;19;126913
19;10;21;12953
19;10;22;126913
19;10;23;20469
19;10;24;26213
19;10;27;761
19;10;28;181
19;10;30;131069
19;10;31;59
19;11;11;839
19;11;13;1487
19;11;19;15809
19;11;21;18541
19;11;22;43689
19;11;24;10229
19;11;25;114673
19;11;26;15329
19;11;30;909
19;12;08;131069
19;12;16;31
19;12;17;32765
19;12;19;114673
19;12;20;61409
19;12;22;114673
19;12;23;131069
19;12;27;9547
19;12;29;43689
19;12;31;507
19;14;08;7139
19;14;10;131069
19;14;11;32765
19;14;12;18541
19;14;13;4079
19;14;18;169
19;14;19;9197
19;14;21;131069
19;14;22;2113
19;14;23;55117
19;14;24;2043
19;14;27;65533
19;14;29;9197
19;14;31;867
19;15;08;16001
19;15;10;65533
19;15;11;32765
19;15;14;509
19;15;16;1019
19;15;17;32759
19;15;18;131069
19;15;19;26213
19;15;22;19529
19;15;26;85973
19;15;30;126913
19;16;10;26213
19;16;12;16001
19;16;13;129793
19;16;14;2031
19;16;16;31
19;16;19;15
19;16;21;16001
19;16;22;31
19;16;23;114673
19;16;24;126913
19;16;25;43689
19;16;27;2729
19;16;28;131069
19;16;30;47
19;16;31;251
19;17;10;2043
19;17;12;1259
19;17;13;10229
19;17;15;1019
19;17;18;14321
19;17;19;167
19;17;28;867
19;18;08;61409
19;18;09;61409
